sample,timestamp
1.0,112.42604713389588
1.0,113.42604713389588
1.0,118.42604713389588
1.0,119.42604713389588
1.0,121.42604713389588
1.0,153.91289783172542
1.0,158.62663192842132
1.0,160.62663192842132
1.0,161.62663192842132
1.0,163.62663192842132
1.0,174.62663192842132
1.0,179.26688782813744
1.0,194.92578765429496
1.0,211.16434395300973
1.0,218.91289783172545
1.0,220.91289783172545
1.0,236.91289783172545
1.0,238.42604713389588
1.0,243.91289783172545
1.0,247.68710313129785
1.0,272.6266319284213
1.0,277.6266319284213
1.0,282.6266319284213
1.0,282.91289783172545
1.0,288.91289783172545
1.0,302.42604713389585
1.0,319.91289783172545
1.0,321.91289783172545
1.0,323.5361445016587
1.0,327.4597287022475
1.0,331.44641038076685
1.0,356.92578765429494
1.0,387.4260471338959
1.0,396.9128978317255
1.0,400.9128978317255
1.0,401.9128978317255
1.0,406.9257876542949
1.0,427.8897279747458
1.0,435.90484649588194
1.0,438.6266319284213
1.0,442.6266319284213
1.0,443.6266319284213
1.0,449.9257876542949
1.0,452.9128978317255
1.0,455.4260471338959
1.0,492.9257876542949
1.0,494.4260471338959
1.0,497.9257876542949
1.0,522.6266319284214
1.0,532.9128978317254
1.0,556.9257876542949
1.0,557.9257876542949
1.0,572.4260471338958
1.0,583.6266319284214
1.0,585.4260471338958
1.0,596.9257876542949
1.0,597.9257876542949
1.0,599.9257876542949
1.0,608.9257876542949
1.0,609.9128978317254
1.0,620.4260471338958
1.0,639.6266319284214
1.0,642.6266319284214
1.0,643.6266319284214
1.0,651.6266319284214
1.0,652.4260471338958
1.0,655.4260471338958
1.0,656.4260471338958
1.0,668.1885580746505
1.0,673.2483687500593
1.0,678.9128978317254
1.0,685.9128978317254
1.0,688.9128978317254
1.0,689.9257876542949
1.0,707.6266319284214
1.0,711.6266319284214
1.0,716.4260471338958
1.0,723.0703245760429
1.0,731.6380861129336
1.0,749.4260471338958
1.0,752.1587660914643
1.0,763.9128978317254
1.0,772.9128978317254
1.0,785.4260471338958
1.0,789.9257876542949
1.0,790.9257876542949
1.0,791.9257876542949
1.0,797.9257876542949
1.0,812.9257876542949
1.0,828.9128978317254
1.0,832.6642761090728
1.0,836.6253020718176
1.0,839.9257876542949
1.0,856.6266319284214
1.0,856.9257876542949
1.0,857.6266319284214
1.0,871.891315202338
1.0,873.9128978317254
1.0,890.4260471338958
1.0,892.4260471338958
1.0,893.4260471338958
1.0,894.4260471338958
1.0,896.9128978317254
1.0,898.9128978317254
1.0,899.2617542061611
1.0,922.9257876542948
1.0,937.6266319284214
1.0,952.9128978317254
1.0,955.6069798921312
1.0,961.9128978317254
1.0,971.9257876542948
1.0,974.4260471338958
1.0,981.6662677967164
1.0,990.4183080950368
1.0,997.6266319284214
1.0,999.6266319284214
1.0,1003.6266319284214
1.0,1008.1045798947242
1.0,1039.4260471338955
1.0,1040.4260471338955
1.0,1047.912897831725
1.0,1075.925787654295
1.0,1078.912897831725
1.0,1079.912897831725
1.0,1081.912897831725
1.0,1107.042201759583
1.0,1113.6266319284214
1.0,1129.3269102697202
1.0,1134.925787654295
1.0,1151.912897831725
1.0,1153.912897831725
1.0,1154.912897831725
1.0,1164.912897831725
1.0,1174.925787654295
1.0,1179.4260471338955
1.0,1181.4260471338955
1.0,1187.6266319284214
1.0,1216.5202124568282
1.0,1223.925787654295
1.0,1237.9146169300634
1.0,1258.6266319284214
1.0,1259.404539543204
1.0,1301.4260471338955
1.0,1312.4260471338955
1.0,1326.912897831725
1.0,1343.925787654295
1.0,1365.6266319284214
1.0,1370.6266319284214
1.0,1372.6266319284214
1.0,1373.9834554911286
1.0,1392.925787654295
1.0,1407.4260471338955
1.0,1417.39157190328
1.0,1418.912897831725
1.0,1418.9801828125044
1.0,1422.912897831725
1.0,1463.912706857366
1.0,1474.4260471338955
1.0,1480.4260471338955
1.0,1489.925787654295
1.0,1490.925787654295
1.0,1505.6266319284214
1.0,1510.912897831725
1.0,1513.912897831725
1.0,1517.912897831725
1.0,1525.912897831725
1.0,1528.912897831725
1.0,1544.4260471338955
1.0,1552.5045108979125
1.0,1566.925787654295
1.0,1567.925787654295
1.0,1569.925787654295
1.0,1586.912897831725
1.0,1605.4260471338955
1.0,1611.4769421127112
1.0,1612.4260471338955
1.0,1615.4260471338955
1.0,1639.4260471338955
1.0,1660.6266319284214
1.0,1675.416245243137
1.0,1680.925787654295
1.0,1687.925787654295
1.0,1699.925787654295
1.0,1720.6266319284214
1.0,1721.6266319284214
1.0,1728.912897831725
1.0,1739.925787654295
1.0,1763.4260471338955
1.0,1781.0850986463852
1.0,1789.4260471338955
1.0,1792.925787654295
1.0,1794.925787654295
1.0,1812.6266319284211
1.0,1816.6266319284211
1.0,1818.6266319284211
1.0,1824.6266319284211
1.0,1828.6266319284211
1.0,1840.2302805043428
1.0,1843.267313144221
1.0,1885.6466437598503
1.0,1896.912897831725
1.0,1919.021132912276
1.0,1921.6266319284211
1.0,1926.925787654295
1.0,1929.925787654295
1.0,1930.925787654295
1.0,1944.912897831725
1.0,1946.912897831725
1.0,1961.925787654295
1.0,1981.912897831725
1.0,1982.912897831725
1.0,1984.912897831725
1.0,1986.912897831725
1.0,1991.6133346663005
1.0,2007.6266319284211
1.0,2010.925787654295
1.0,2012.426047133896
1.0,2013.925787654295
1.0,2014.925787654295
1.0,2019.426047133896
1.0,2021.426047133896
1.0,2026.6266319284211
1.0,2028.6266319284211
1.0,2071.4666234024253
1.0,2085.749818620929
1.0,2093.9128978317253
1.0,2113.584973169575
1.0,2135.5239558595126
1.0,2142.663264553418
1.0,2142.9128978317253
1.0,2167.9128978317253
1.0,2173.9128978317253
1.0,2184.456589705595
1.0,2186.008217622289
1.0,2204.426047133896
1.0,2205.426047133896
1.0,2216.925787654295
1.0,2217.925787654295
1.0,2227.925787654295
1.0,2233.925787654295
1.0,2234.426047133896
1.0,2235.426047133896
1.0,2248.9128978317253
1.0,2249.6266319284214
1.0,2252.6266319284214
1.0,2257.6266319284214
1.0,2263.426047133896
1.0,2282.2779755296056
1.0,2283.780438922784
1.0,2284.101644822524
1.0,2298.0782700951668
1.0,2298.079160599766
1.0,2333.9128978317253
1.0,2334.9128978317253
1.0,2342.925787654295
1.0,2349.426047133896
1.0,2351.426047133896
1.0,2375.6266319284214
1.0,2378.6266319284214
1.0,2379.6266319284214
1.0,2381.6266319284214
1.0,2391.3013300588987
1.0,2408.9128978317253
1.0,2410.9128978317253
1.0,2419.925787654295
1.0,2429.925787654295
1.0,2442.9128978317253
1.0,2459.6266319284214
1.0,2460.6266319284214
1.0,2463.6266319284214
1.0,2470.925787654295
1.0,2471.925787654295
1.0,2494.426047133896
1.0,2497.9128978317253
1.0,2510.426047133896
1.0,2512.426047133896
1.0,2514.610947704918
1.0,2519.744239463754
1.0,2523.1109813515573
1.0,2524.9128978317253
1.0,2539.9128978317253
1.0,2549.925787654295
1.0,2563.502168941679
1.0,2564.6266319284214
1.0,2570.6266319284214
1.0,2582.981900054195
1.0,2614.050399213156
1.0,2616.426047133896
1.0,2622.426047133896
1.0,2628.742251155677
1.0,2638.3698613761385
1.0,2652.925787654295
1.0,2652.925787654295
1.0,2653.925787654295
1.0,2673.9128978317253
1.0,2676.9128978317253
1.0,2687.426047133896
1.0,2689.426047133896
1.0,2692.972403262023
1.0,2721.6266319284214
1.0,2725.6266319284214
1.0,2738.9128978317253
1.0,2739.861408890703
1.0,2742.426047133896
1.0,2751.426047133896
1.0,2768.925787654295
1.0,2780.925787654295
1.0,2782.6266319284214
1.0,2801.426047133896
1.0,2807.9128978317253
1.0,2815.925787654295
1.0,2822.925787654295
1.0,2824.925787654295
1.0,2825.925787654295
1.0,2840.9128978317253
1.0,2849.426047133896
1.0,2850.426047133896
1.0,2851.426047133896
1.0,2859.2827883460795
1.0,2866.3054793876418
1.0,2894.9128978317253
1.0,2895.9128978317253
1.0,2902.2357103202967
1.0,2905.388164157304
1.0,2909.925787654295
1.0,2927.9128978317253
1.0,2932.925787654295
1.0,2938.9128978317253
1.0,2956.6469242920507
1.0,2969.055183063737
1.0,2987.426047133896
1.0,2988.426047133896
1.0,3006.6266319284214
1.0,3016.095623437752
1.0,3022.9128978317253
1.0,3023.9128978317253
1.0,3024.7694067599414
1.0,3046.426047133896
1.0,3053.426047133896
1.0,3055.426047133896
1.0,3075.426047133896
1.0,3083.6266319284214
1.0,3085.6266319284214
1.0,3087.6266319284214
1.0,3088.9128978317253
1.0,3137.426047133896
1.0,3138.426047133896
1.0,3148.9128978317253
1.0,3161.837842874967
1.0,3162.0308089730006
1.0,3172.9128978317253
1.0,3174.9128978317253
1.0,3192.6266319284214
1.0,3195.6266319284214
1.0,3200.426047133896
1.0,3244.7293730998326
1.0,3264.19748427108
1.0,3279.925787654295
1.0,3283.925787654295
1.0,3306.9128978317253
1.0,3310.426047133896
1.0,3322.6266319284214
1.0,3327.6266319284214
1.0,3329.6266319284214
1.0,3347.925787654295
1.0,3350.9128978317253
1.0,3351.9128978317253
1.0,3376.426047133896
1.0,3378.426047133896
1.0,3390.324833260596
1.0,3432.9128978317253
1.0,3435.9128978317253
1.0,3439.925787654295
1.0,3459.93200571763
1.0,3460.426047133896
1.0,3461.426047133896
1.0,3470.426047133896
1.0,3472.106425336635
1.0,3480.643202173512
1.0,3486.925787654295
1.0,3512.720235191055
1.0,3537.9128978317253
1.0,3538.9128978317253
1.0,3554.426047133896
1.0,3560.426047133896
1.0,3562.426047133896
1.0,3563.426047133896
1.0,3570.426047133896
1.0,3582.9128978317253
1.0,3583.9128978317253
1.0,3588.35525602331
1.0,3590.6266319284214
1.0,3609.426047133896
1.0,3611.912897831725
1.0,3612.925787654295
1.0,3620.6319011589535
1.0,3620.689587012276
1.0,3628.925787654295
1.0,3632.6177782722407
1.0,3655.912897831725
1.0,3662.2548363895057
1.0,3713.647162363853
1.0,3735.925787654295
1.0,3749.733117857876
1.0,3757.426047133896
1.0,3759.426047133896
1.0,3779.912897831725
1.0,3783.912897831725
1.0,3785.626631928421
1.0,3786.626631928421
1.0,3794.6706885007193
1.0,3795.912897831725
1.0,3796.912897831725
1.0,3817.2064581561567
1.0,3817.426047133896
1.0,3853.424247761656
1.0,3867.906391536754
1.0,3888.925787654295
1.0,3894.925787654295
1.0,3905.912897831725
1.0,3911.626631928421
1.0,3922.585777773989
1.0,3935.912897831725
1.0,3936.912897831725
1.0,3939.912897831725
1.0,3960.426047133896
1.0,3963.0249542775096
1.0,3976.450502281904
1.0,3984.925787654295
1.0,3999.164950847513
1.0,4004.925787654295
1.0,4009.426047133896
1.0,4022.626631928421
1.0,4091.426047133896
1.0,4093.3832257446456
1.0,4099.426047133896
1.0,4102.176451265923
1.0,4116.723466197402
1.0,4126.912897831726
1.0,4156.626631928421
1.0,4162.912897831726
1.0,4172.626631928421
1.0,4175.426047133896
1.0,4180.626631928421
1.0,4185.626631928421
1.0,4191.626631928421
1.0,4192.626631928421
1.0,4202.626631928421
1.0,4214.657001497944
1.0,4222.868173930791
1.0,4237.320928684467
1.0,4267.426047133896
1.0,4270.426047133896
1.0,4309.363729649581
1.0,4334.912897831726
1.0,4338.912897831726
1.0,4339.912897831726
1.0,4340.912897831726
1.0,4342.554864293874
1.0,4346.925787654295
1.0,4391.626631928421
1.0,4402.426047133896
1.0,4418.912897831726
1.0,4425.925787654295
1.0,4438.487599847192
1.0,4439.065935885467
1.0,4456.925787654295
1.0,4484.426047133896
1.0,4486.426047133896
1.0,4490.426047133896
1.0,4507.637564202745
1.0,4533.925787654295
1.0,4534.925787654295
1.0,4550.626631928421
1.0,4551.925787654295
1.0,4553.626631928421
1.0,4554.626631928421
1.0,4559.984378330377
1.0,4587.988097623038
1.0,4610.3220393251095
1.0,4612.969776693673
1.0,4650.925787654295
1.0,4652.925787654295
1.0,4664.085945705826
1.0,4667.426047133896
1.0,4669.912897831726
1.0,4671.912897831726
1.0,4677.912897831726
1.0,4682.912897831726
1.0,4705.626631928421
1.0,4708.613047271142
1.0,4709.626631928421
1.0,4710.626631928421
1.0,4728.925787654295
1.0,4763.925787654295
1.0,4765.426047133896
1.0,4777.912897831726
1.0,4779.912897831726
1.0,4780.054445490994
1.0,4786.325456224939
1.0,4801.912897831726
1.0,4807.626631928421
1.0,4816.426047133896
1.0,4816.626631928421
1.0,4818.426047133896
1.0,4820.426047133896
1.0,4831.572771549658
1.0,4851.925787654295
1.0,4855.925787654295
1.0,4863.426047133896
1.0,4864.426047133896
1.0,4865.426047133896
1.0,4867.426047133896
1.0,4868.426047133896
1.0,4873.426047133896
